game_date,game_pk,away_team,home_team,game_type,game_year,sv_id,batter,pitcher,stand,p_throws,events,des,description,type,hit_location,bb_type,balls,strikes,outs_when_up,inning,inning_topbot,pitch_type,plate_x,plate_z,zone,hc_x,hc_y,hit_distance_sc,launch_speed_angle,pitch_name,on_3b,on_2b,on_1b,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,at_bat_number,pitch_number,away_score,home_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,woba_value,woba_denom,babp_value,iso_value,role_key,pitch_number_appearance,pitcher_at_bat_number,times_faced
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Carson Burns,Corben Peters,L,R,,,ball,B,,,1,1,1,7,Top,FT,0.208705333,0.833621769,13,,,,,Two-Seam Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Carson Burns,Corben Peters,L,R,single,,hit_into_play,X,,ground_ball,2,1,1,7,Top,FT,0.65802,2.006089796,9,106.81875,217.6875,242.4831809,2,Two-Seam Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Carson Burns,Corben Peters,L,R,,,,,,,3,2,1,7,Top,UN,,,0,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Avery Tuck,Corben Peters,L,R,,,ball,B,,,0,0,1,7,Top,FC,0.814881333,1.022536054,13,,,,,Cutter,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Avery Tuck,Corben Peters,L,R,,,ball,B,,,1,0,1,7,Top,FC,-1.030233333,2.275967347,12,,,,,Cutter,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Avery Tuck,Corben Peters,L,R,,,ball,B,,,2,0,1,7,Top,FT,1.25622,1.910133333,13,,,,,Two-Seam Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Avery Tuck,Corben Peters,L,R,,,called_strike,S,,,3,0,1,7,Top,FT,-0.735121333,2.794731973,4,,,,,Two-Seam Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Avery Tuck,Corben Peters,L,R,,,foul,S,,,3,1,1,7,Top,FT,0.572942667,2.824718367,6,,,,,Two-Seam Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Avery Tuck,Corben Peters,L,R,strikeout,,swinging_strike,S,,,3,2,1,7,Top,FT,-0.711193333,2.278965986,4,,,,,Two-Seam Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Kyle Maves,Corben Peters,L,R,,,called_strike,S,,,0,0,2,7,Top,CH,-0.915910667,2.545844898,12,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Kyle Maves,Corben Peters,L,R,,,foul,S,,,0,1,2,7,Top,FT,-0.759049333,2.527853061,4,,,,,Two-Seam Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Kyle Maves,Corben Peters,L,R,,,foul,S,,,0,2,2,7,Top,FT,-0.907934667,2.656794558,10,,,,,Two-Seam Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Kyle Maves,Corben Peters,L,R,,,foul,S,,,0,2,2,7,Top,FC,-0.93718,2.272968707,12,,,,,Cutter,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Kyle Maves,Corben Peters,L,R,field_out,,hit_into_play,X,,ground_ball,0,2,2,7,Top,FT,0.333662667,2.683782313,6,51.58125,144.9,153.8071369,2,Two-Seam Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Brandon Nicholson,Juan Benitez,R,R,single,,hit_into_play,X,,ground_ball,0,0,0,7,Bot,FC,-0.713852,3.346481633,1,-15.8625,29.7,33.67059409,2,Cutter,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,4
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Brandon Nicholson,Juan Benitez,R,R,,,,,,,0,0,0,7,Bot,UN,,,0,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,4
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Brandon Nicholson,Juan Benitez,R,R,,,,,,,0,1,0,7,Bot,UN,,,0,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,4
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Quin Cotton,Juan Benitez,R,R,,,called_strike,S,,,0,0,0,7,Bot,FF,-0.546356,1.208451701,12,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,4
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Quin Cotton,Juan Benitez,R,R,,,swinging_strike,S,,,0,1,0,7,Bot,SL,0.620798667,1.703227211,9,,,,,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,4
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Quin Cotton,Juan Benitez,R,R,strikeout,,swinging_strike,S,,,0,2,0,7,Bot,SL,0.873372,1.007542857,13,,,,,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,4
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Tyler Duncan,Juan Benitez,L,R,intentional_walk,,intentional_walk,B,,,0,0,1,7,Bot,UN,,,0,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,4
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Luis Bernardo,Juan Benitez,R,R,single,,hit_into_play,X,,ground_ball,0,0,1,7,Bot,SL,0.150214667,1.70922449,8,38.98125,118.125,124.3907291,5,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,4
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Dennis Dei Banning,Evan Soules,R,R,,,ball,B,,,0,0,1,7,Bot,FF,-0.735121333,4.333034014,10,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,1
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Dennis Dei Banning,Evan Soules,R,R,,,foul,S,,,1,0,1,7,Bot,FF,0.493182667,3.241529252,3,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,1
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Dennis Dei Banning,Evan Soules,R,R,,,ball,B,,,1,1,1,7,Bot,FF,-1.282806667,3.451434014,10,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,1
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Dennis Dei Banning,Evan Soules,R,R,,,ball,B,,,2,1,1,7,Bot,FF,0.041209333,3.517404082,2,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,1
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Dennis Dei Banning,Evan Soules,R,R,,,foul,S,,,3,1,1,7,Bot,FF,0.705876,1.98210068,9,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,1
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Dennis Dei Banning,Evan Soules,R,R,sac_fly,,hit_into_play,X,,fly_ball,3,2,1,7,Bot,FF,0.405446667,2.117039456,9,69.35625,328.05,335.3014941,5,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,1
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Dennis Dei Banning,Juan Benitez,R,R,,,,,,,3,2,2,7,Bot,UN,,,0,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,4
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Tanner Rempel,Evan Soules,R,R,,,ball,B,,,0,0,2,7,Bot,FF,-1.203046667,3.592370068,10,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,1
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Tanner Rempel,Evan Soules,R,R,field_out,,hit_into_play,X,,fly_ball,1,0,2,7,Bot,FF,-0.663337333,3.118585034,1,-38.98125,296.6625,299.2125946,3,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,1
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Canice Ejoh,Corben Peters,R,R,,,foul,S,,,0,0,0,8,Top,FT,0.626116,2.623809524,6,,,,,Two-Seam Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,4
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Canice Ejoh,Corben Peters,R,R,,,ball,B,,,0,1,0,8,Top,FT,0.187436,4.054160544,11,,,,,Two-Seam Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,4
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Canice Ejoh,Corben Peters,R,R,,,ball,B,,,1,1,0,8,Top,SL,0.915910667,0.578737415,13,,,,,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,4
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Canice Ejoh,Corben Peters,R,R,,,ball,B,,,2,1,0,8,Top,FT,0.588894667,4.443983673,11,,,,,Two-Seam Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,4
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Canice Ejoh,Corben Peters,R,R,,,called_strike,S,,,3,1,0,8,Top,FT,0.402788,1.439346939,13,,,,,Two-Seam Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,4
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Canice Ejoh,Corben Peters,R,R,strikeout,,swinging_strike,S,,,3,2,0,8,Top,FT,0.687265333,2.908680272,6,,,,,Two-Seam Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,4
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Adam Odd,Corben Peters,L,R,,,ball,B,,,0,0,1,8,Top,FT,-1.046185333,2.027080272,12,,,,,Two-Seam Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,4
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Adam Odd,Corben Peters,L,R,field_out,,hit_into_play,X,,popup,1,0,1,8,Top,FT,-0.729804,2.734759184,4,-37.40625,129.15,134.4579861,3,Two-Seam Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,4
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Starlin Rodriguez,Corben Peters,R,R,,,called_strike,S,,,0,0,2,8,Top,SL,0.432033333,1.286416327,13,,,,,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,4
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Starlin Rodriguez,Corben Peters,R,R,,,swinging_strike,S,,,0,1,2,8,Top,SL,-0.689924,0.929578231,12,,,,,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,4
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Starlin Rodriguez,Corben Peters,R,R,,,ball,B,,,0,2,2,8,Top,SL,-0.724486667,0.725670748,12,,,,,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,4
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Starlin Rodriguez,Corben Peters,R,R,,,foul,S,,,1,2,2,8,Top,FC,-0.769684,2.971651701,1,,,,,Cutter,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,4
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Starlin Rodriguez,Corben Peters,R,R,,,ball,B,,,1,2,2,8,Top,FT,-0.735121333,1.028533333,12,,,,,Two-Seam Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,4
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Starlin Rodriguez,Corben Peters,R,R,,,ball,B,,,2,2,2,8,Top,FC,0.889324,0.410813605,13,,,,,Cutter,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,4
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Starlin Rodriguez,Corben Peters,R,R,field_out,,hit_into_play,X,,fly_ball,3,2,2,8,Top,FT,-0.232633333,3.5264,2,-30.88125,320.9625,322.4446898,5,Two-Seam Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,4
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Jacob Underwood,Evan Soules,L,R,,,called_strike,S,,,0,0,0,8,Bot,FF,-0.884006667,2.380919728,12,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,1
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Jacob Underwood,Evan Soules,L,R,field_out,,hit_into_play,X,,popup,0,1,0,8,Bot,FF,0.564966667,3.151570068,3,-105.80625,200.475,226.6830125,3,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,1
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Laine Renaud,Evan Soules,R,R,,,foul,S,,,0,0,1,8,Bot,FF,-0.61814,3.043619048,1,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,1
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Laine Renaud,Evan Soules,R,R,,,ball,B,,,0,1,1,8,Bot,SL,-0.939838667,2.938666667,10,,,,,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,1
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Laine Renaud,Evan Soules,R,R,,,called_strike,S,,,1,1,1,8,Bot,SL,-0.870713333,2.512859864,12,,,,,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,1
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Laine Renaud,Evan Soules,R,R,,,ball,B,,,1,2,1,8,Bot,SL,-0.918569333,2.875695238,10,,,,,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,1
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Laine Renaud,Evan Soules,R,R,strikeout,,swinging_strike,S,,,2,2,1,8,Bot,FF,-0.780318667,2.827717007,4,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,1
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Brendon Daley,Evan Soules,R,R,,,ball,B,,,0,0,2,8,Bot,CU,0.926545333,0.467787755,13,,,,,Curveball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,1
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Brendon Daley,Evan Soules,R,R,,,called_strike,S,,,1,0,2,8,Bot,FF,-0.320369333,1.496321088,12,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,1
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Brendon Daley,Evan Soules,R,R,single,,hit_into_play,X,,ground_ball,1,1,2,8,Bot,FF,0.724486667,2.464881633,6,-28.0125,37.8,47.04827474,2,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,1
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Brandon Nicholson,Evan Soules,R,R,single,,hit_into_play,X,,ground_ball,0,0,2,8,Bot,FF,0.833492,2.494868027,13,-120.99375,222.75,253.4897435,5,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,1
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Quin Cotton,Evan Soules,R,R,,,ball,B,,,0,0,2,8,Bot,CU,1.011622667,0.71667483,13,,,,,Curveball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,1
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Quin Cotton,Evan Soules,R,R,,,called_strike,S,,,1,0,2,8,Bot,FF,0.865396,2.284963265,13,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,1
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Quin Cotton,Evan Soules,R,R,field_out,,hit_into_play,X,,popup,1,1,2,8,Bot,FF,0.982377333,2.395912925,13,107.83125,202.5,229.4206366,3,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,1
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Ryan Rijo,Stefan Strecker,L,R,field_out,,hit_into_play,X,,fly_ball,0,0,0,9,Top,SI,-0.650044,2.539847619,4,80.49375,281.475,292.7582952,3,Sinker,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,1
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Royce Ando,Stefan Strecker,R,R,,,ball,B,,,0,0,1,9,Top,SI,-0.772342667,1.115493878,12,,,,,Sinker,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,1
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Royce Ando,Stefan Strecker,R,R,,,called_strike,S,,,1,0,1,9,Top,SI,-0.995670667,1.277420408,12,,,,,Sinker,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,1
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Royce Ando,Stefan Strecker,R,R,,,swinging_strike,S,,,1,1,1,9,Top,SI,-1.078089333,1.097502041,12,,,,,Sinker,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,1
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Royce Ando,Stefan Strecker,R,R,strikeout,,swinging_strike,S,,,1,2,1,9,Top,CH,1.062137333,1.130487075,13,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,1
2023-08-25,20230825BARHAM1,BAR,HAM,Q,2023,,Hayden Jaco,Stefan Strecker,R,R,field_out,,hit_into_play,X,,ground_ball,0,0,2,9,Top,SI,-0.985036,2.272968707,12,-62.60625,123.6375,138.584898,2,Sinker,,,,,,,,,,,,,,,,,,,,,,,,,,RP,,,1
2023-08-26,20230826HAMBAR1,HAM,BAR,Q,2023,,Brandon Nicholson,Jeifry Nunez,R,R,,,foul,S,,,0,0,0,1,Top,FF,,,0,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,1
2023-08-26,20230826HAMBAR1,HAM,BAR,Q,2023,,Brandon Nicholson,Jeifry Nunez,R,R,double,,hit_into_play,X,,fly_ball,0,1,0,1,Top,FF,,,0,-141.24375,321.975,351.5930852,6,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,1
2023-08-26,20230826HAMBAR1,HAM,BAR,Q,2023,,Quin Cotton,Jeifry Nunez,R,R,,,ball,B,,,0,0,0,1,Top,FF,,,0,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,1
2023-08-26,20230826HAMBAR1,HAM,BAR,Q,2023,,Quin Cotton,Jeifry Nunez,R,R,field_out,,hit_into_play,X,,fly_ball,1,0,0,1,Top,FF,,,0,65.30625,333.1125,339.4537435,5,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,1
2023-08-26,20230826HAMBAR1,HAM,BAR,Q,2023,,Tyler Duncan,Jeifry Nunez,L,R,,,ball,B,,,0,0,1,1,Top,FF,,,0,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,1
2023-08-26,20230826HAMBAR1,HAM,BAR,Q,2023,,Tyler Duncan,Jeifry Nunez,L,R,,,foul,S,,,1,0,1,1,Top,FF,,,0,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,1
2023-08-26,20230826HAMBAR1,HAM,BAR,Q,2023,,Tyler Duncan,Jeifry Nunez,L,R,home_run,,hit_into_play,X,,fly_ball,1,1,1,1,Top,SL,,,0,-108.5625,405,419.2980043,6,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,1
2023-08-26,20230826HAMBAR1,HAM,BAR,Q,2023,,Luis Bernardo,Jeifry Nunez,R,R,,,foul,S,,,0,0,1,1,Top,FF,,,0,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,1
2023-08-26,20230826HAMBAR1,HAM,BAR,Q,2023,,Luis Bernardo,Jeifry Nunez,R,R,field_out,,hit_into_play,X,,fly_ball,0,1,1,1,Top,SL,,,0,-87.58125,322.9875,334.6511624,5,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,1
2023-08-26,20230826HAMBAR1,HAM,BAR,Q,2023,,Dennis Dei Banning,Jeifry Nunez,R,R,,,called_strike,S,,,0,0,2,1,Top,CU,,,0,,,,,Curveball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,1
2023-08-26,20230826HAMBAR1,HAM,BAR,Q,2023,,Dennis Dei Banning,Jeifry Nunez,R,R,,,ball,B,,,0,1,2,1,Top,SL,,,0,,,,,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,1
2023-08-26,20230826HAMBAR1,HAM,BAR,Q,2023,,Dennis Dei Banning,Jeifry Nunez,R,R,,,called_strike,S,,,1,1,2,1,Top,FF,,,0,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,1
2023-08-26,20230826HAMBAR1,HAM,BAR,Q,2023,,Dennis Dei Banning,Jeifry Nunez,R,R,,,ball,B,,,1,2,2,1,Top,FF,,,0,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,1
2023-08-26,20230826HAMBAR1,HAM,BAR,Q,2023,,Dennis Dei Banning,Jeifry Nunez,R,R,,,ball,B,,,2,2,2,1,Top,SL,,,0,,,,,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,1
2023-08-26,20230826HAMBAR1,HAM,BAR,Q,2023,,Dennis Dei Banning,Jeifry Nunez,R,R,walk,,ball,B,,,3,2,2,1,Top,FF,,,0,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,1
2023-08-26,20230826HAMBAR1,HAM,BAR,Q,2023,,Tanner Rempel,Jeifry Nunez,R,R,,,ball,B,,,0,0,2,1,Top,FF,,,0,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,1
2023-08-26,20230826HAMBAR1,HAM,BAR,Q,2023,,Tanner Rempel,Jeifry Nunez,R,R,,,called_strike,S,,,1,0,2,1,Top,FF,,,0,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,1
2023-08-26,20230826HAMBAR1,HAM,BAR,Q,2023,,Tanner Rempel,Jeifry Nunez,R,R,field_out,,hit_into_play,X,,fly_ball,1,1,2,1,Top,UN,,,0,-110.86875,329.0625,347.2376832,6,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,1
2023-08-26,20230826HAMBAR1,HAM,BAR,Q,2023,,Canice Ejoh,Brett Lawson,R,R,,,ball,B,,,0,0,0,1,Bot,FF,0.923886667,1.748206803,13,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,1
2023-08-26,20230826HAMBAR1,HAM,BAR,Q,2023,,Canice Ejoh,Brett Lawson,R,R,,,called_strike,S,,,1,0,0,1,Bot,FF,0.732462667,1.499319728,13,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,1
2023-08-26,20230826HAMBAR1,HAM,BAR,Q,2023,,Canice Ejoh,Brett Lawson,R,R,single,,hit_into_play,X,,line_drive,1,1,0,1,Bot,FF,-0.591553333,2.488870748,4,-3.54375,279.45,279.4724685,5,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,1
2023-08-26,20230826HAMBAR1,HAM,BAR,Q,2023,,Adam Odd,Brett Lawson,L,R,,,called_strike,S,,,0,0,0,1,Bot,FF,-0.987694667,2.42589932,12,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,1
2023-08-26,20230826HAMBAR1,HAM,BAR,Q,2023,,Adam Odd,Brett Lawson,L,R,,,ball,B,,,0,1,0,1,Bot,CH,-1.078089333,2.120038095,12,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,1
2023-08-26,20230826HAMBAR1,HAM,BAR,Q,2023,,Adam Odd,Brett Lawson,L,R,double,,hit_into_play,X,,line_drive,1,1,0,1,Bot,CU,0.713852,2.434895238,6,194.90625,285.525,345.7064823,6,Curveball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,1
2023-08-26,20230826HAMBAR1,HAM,BAR,Q,2023,,Adam Odd,Brett Lawson,L,R,,,,,,,1,2,0,1,Bot,UN,,,0,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,1
2023-08-26,20230826HAMBAR1,HAM,BAR,Q,2023,,Starlin Rodriguez,Brett Lawson,R,R,,,ball,B,,,0,0,0,1,Bot,FF,0.945156,0.668696599,13,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,1
2023-08-26,20230826HAMBAR1,HAM,BAR,Q,2023,,Starlin Rodriguez,Brett Lawson,R,R,,,ball,B,,,1,0,0,1,Bot,FF,0.873372,0.848614966,13,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,1
2023-08-26,20230826HAMBAR1,HAM,BAR,Q,2023,,Starlin Rodriguez,Brett Lawson,R,R,,,called_strike,S,,,2,0,0,1,Bot,CU,0.152873333,1.622263946,8,,,,,Curveball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,1
2023-08-26,20230826HAMBAR1,HAM,BAR,Q,2023,,Starlin Rodriguez,Brett Lawson,R,R,field_out,,hit_into_play,X,,line_drive,2,1,0,1,Bot,FF,0.665996,2.518857143,6,-58.21875,322.9875,328.1925472,6,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,1
2023-08-26,20230826HAMBAR1,HAM,BAR,Q,2023,,Ryan Rijo,Brett Lawson,L,R,,,called_strike,S,,,0,0,1,1,Bot,FF,-0.905276,2.356930612,12,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,1
2023-08-26,20230826HAMBAR1,HAM,BAR,Q,2023,,Ryan Rijo,Brett Lawson,L,R,hit_by_pitch,,hit_by_pitch,B,,,0,1,1,1,Bot,CU,1.317369333,0.71367619,13,,,,,Curveball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,1
2023-08-26,20230826HAMBAR1,HAM,BAR,Q,2023,,Ryan Rijo,Brett Lawson,L,R,,,,,,,2,2,1,1,Bot,UN,,,0,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,1
2023-08-26,20230826HAMBAR1,HAM,BAR,Q,2023,,Hayden Jaco,Brett Lawson,R,R,,,called_strike,S,,,0,0,1,1,Bot,CU,-0.684606667,2.233986395,7,,,,,Curveball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,1
